symbol,strategy,date,year,passed,reject,rank,risk_pct,avg_turnover_20,turnover_drift,cb_purity,cb_count,cluster_fraction,single_tower,ema_sep,contained,upper_half,base_ret,base_bars,base_exit,base_risk,base_r,auth_ret,auth_bars,auth_exit,auth_risk,auth_r
MEDANTA,S3,2025-05-22,2025,False,liquidity,1.5267243121528091,0.01398969855610908,21.4252330365,-0.2529104584389611,0.3333333333333333,2,0.2727272727272727,False,0.006780964002919615,True,True,-7.000000000000002,20,stop,7.000000000000002,-1.0,-1.8690056562013428,4,ema10,4.276416099680311,-0.43704953228032756
MEDANTA,S3,2025-05-23,2025,False,liquidity,1.2462706411840514,0.04162226412000991,21.5632119045,-0.21005260462719788,0.3333333333333333,2,0.2727272727272727,False,0.004524995071853052,True,True,-7.000000000000001,19,stop,7.000000000000001,-1.0,-0.8202154101077126,3,ema10,3.1379453189726596,-0.2613861386138638
MEDANTA,S3,2025-05-26,2025,False,liquidity,1.4164342264125949,0.0313794531897266,20.848421607,-0.233448654829292,0.3333333333333333,2,0.2727272727272727,False,0.0038797044403484572,True,True,-7.000000000000001,18,stop,7.000000000000001,-1.0,-1.0906386846236509,2,ema10,3.402049078740804,-0.3205828779599286
MEDANTA,S3,2025-05-27,2025,False,liquidity,1.3797725443586364,0.03402049078740804,20.5289070025,-0.17422735564562752,0.3333333333333333,2,0.2727272727272727,False,0.0030539764668090874,True,True,-7.000000000000013,17,stop,7.000000000000013,-1.0,-1.082465708147425,1,ema10,3.3940670963477144,-0.3189287888009768
MEDANTA,S3,2025-05-28,2025,False,liquidity,1.386003156186894,0.033940670963477144,20.3374739335,-0.18327240093378983,0.3333333333333333,2,0.2727272727272727,False,0.0024050236564293315,True,True,-7.000000000000002,17,stop,7.000000000000002,-1.0,-2.3368975022972105,1,stop,2.3368975022972105,-1.0
MEDANTA,S3,2025-05-29,2025,False,liquidity,1.4765026246010298,0.023368975022972107,19.0768055285,-0.25446584117041193,0.3333333333333333,2,0.2727272727272727,False,0.002850857077063469,True,True,-6.999999999999998,16,stop,6.999999999999998,-1.0,-1.6053694664197986,0,stop,1.6053694664197986,-1.0
MEDANTA,S3,2025-05-30,2025,False,liquidity,1.5218992972346788,0.016053694664197985,20.3405560895,-0.19833591187477517,0.3333333333333333,2,0.2727272727272727,False,0.003783864509692698,True,True,-6.999999999999998,14,stop,6.999999999999998,-1.0,-1.3435542367293072,2,ema10,3.6329541707880026,-0.36982416335791124
MEDANTA,S3,2025-06-02,2025,False,liquidity,1.338695331813599,0.036329541707880025,20.868012192000002,-0.16189392473985442,0.3333333333333333,2,0.2727272727272727,False,0.0025185478365577856,True,True,-7.000000000000011,13,stop,7.000000000000011,-1.0,-1.6596828526825913,1,ema10,3.9417467751211825,-0.42105263157894435
MEDANTA,S3,2025-06-03,2025,False,liquidity,1.3003393809234522,0.03941746775121183,20.350722161,-0.1982219182964171,0.3333333333333333,2,0.2727272727272727,False,0.0013134477777983604,True,True,-7.000000000000011,13,stop,7.000000000000011,-1.0,0.14203358676579647,3,ema10,2.320578160247313,0.06120612061205446
MEDANTA,S3,2025-06-04,2025,False,liquidity,1.6468066177282004,0.006579497034004511,20.1735353595,-0.2094395306242831,0.3333333333333333,2,0.2727272727272727,False,0.001872625636879003,True,True,-7.000000000000008,12,stop,7.000000000000008,-1.0,-0.19152302439838303,2,ema10,0.9888417020567907,-0.1936842105263311
MEDANTA,S3,2025-06-05,2025,False,liquidity,1.637984975661152,0.009888417020567907,20.243252622,-0.18126416653379607,0.3333333333333333,2,0.2727272727272727,False,0.0019418892613059647,True,True,-7.000000000000016,10,stop,7.000000000000016,-1.0,-1.439026395855604,1,ema10,2.2263794095880125,-0.6463527239150552
MEDANTA,S3,2025-06-06,2025,False,liquidity,1.478470819069982,0.022263794095880127,20.143834235999996,-0.155883770035655,0.3333333333333333,2,0.2727272727272727,False,0.0008574418545966408,True,True,-7.000000000000004,10,stop,7.000000000000004,-1.0,-0.23360587351910186,2,ema10,0.7988486567662122,-0.29242819843342116
MEDANTA,S3,2025-06-09,2025,False,liquidity,1.6417763591042238,0.007988486567662122,19.9609432865,-0.13580045414770459,0.3333333333333333,2,0.2727272727272727,False,0.001322733710591399,True,True,-7.000000000000002,9,stop,7.000000000000002,-1.0,-0.29183690486116903,1,ema10,0.8567497706995634,-0.34063260340633056
MEDANTA,S3,2025-06-10,2025,False,liquidity,1.6454490177148766,0.008567497706995634,20.046276988,-0.12375088601597872,0.3333333333333333,2,0.2727272727272727,False,0.0015835099378743768,True,True,-7.0000000000000115,8,stop,7.0000000000000115,-1.0,-0.5665663154373527,1,stop,0.5665663154373527,-1.0
MEDANTA,S3,2025-06-11,2025,False,liquidity,1.6653753911086269,0.0056656631543735275,19.662711304,-0.09269435588571884,0.3333333333333333,2,0.2727272727272727,False,0.002008236929893419,True,True,-7.000000000000002,7,stop,7.000000000000002,-1.0,0.11818335303056653,1,ema10,7.000000000000002,0.016883336147223784
MEDANTA,S3,2025-06-12,2025,False,liquidity,0.6831564821356692,,19.677256538499996,-0.015493454306929388,0.3333333333333333,2,0.2727272727272727,False,0.0031246242206177583,True,True,-6.999999999999998,6,stop,6.999999999999998,-1.0,-0.0674536256323739,2,ema10,6.999999999999998,-0.009636232233196275
MEDANTA,S3,2025-06-13,2025,False,liquidity,0.7029606431550782,,16.886207646,-0.23291473464338885,0.3333333333333333,2,0.2727272727272727,False,0.0037760933062603538,True,True,-7.000000000000014,4,stop,7.000000000000014,-1.0,-2.3147387446598713,0,stop,2.3147387446598713,-1.0
MEDANTA,S3,2025-06-16,2025,False,liquidity,1.4420312219996834,0.02314738744659871,19.344442313000002,-0.11039502245292765,0.3333333333333333,2,0.2727272727272727,False,0.0018688739414684022,True,True,-7.000000000000014,4,stop,7.000000000000014,-1.0,-1.1390482618967264,1,ema10,7.000000000000014,-0.16272118027096058
MEDANTA,S3,2025-06-17,2025,False,liquidity,0.6950499823614384,,18.065065916000002,-0.19625057104681376,0.3333333333333333,2,0.2727272727272727,False,0.002847359054710746,True,True,21.0,37,target,7.000000000000001,3.0,-0.7425108816249932,1,ema10,7.000000000000001,-0.10607298308928474
MEDANTA,S3,2025-06-18,2025,False,liquidity,0.651597345502741,,18.1367670585,-0.17454726856520908,0.3333333333333333,2,0.2727272727272727,False,0.0045227396901310985,True,True,21.00000000000002,36,target,7.000000000000008,3.0,-2.708512467755804,1,ema10,7.000000000000008,-0.386930352536543
MEDANTA,S3,2025-07-02,2025,False,liquidity,1.12045500778297,0.06635022725323718,24.9978735355,0.23914192976235804,0.3333333333333333,2,0.2727272727272727,False,0.010350780554908425,True,False,21.00000000000003,26,target,7.000000000000009,3.0,9.717789349907614,19,ema10,8.55627414748865,1.135750115341954
MEDANTA,S3,2025-07-03,2025,False,liquidity,0.8844444124435495,0.0855627414748865,27.000166401,0.33378597329051307,0.3333333333333333,2,0.2727272727272727,False,0.00635873596449253,True,False,20.999999999999996,25,target,6.999999999999999,3.0,10.34803176212198,18,ema10,8.031001858422023,1.2885106920091312
MEDANTA,S3,2025-07-04,2025,False,liquidity,1.0047800210437647,0.08031001858422024,27.064588903999997,0.34356689927638473,0.3333333333333333,2,0.2727272727272727,False,0.003968309785212705,True,False,21.000000000000036,24,target,7.0000000000000115,3.0,8.604921849018957,17,ema10,9.483787828400391,0.9073296455716183
MEDANTA,S3,2025-07-07,2025,False,liquidity,0.8273887478652643,0.09483787828400392,28.103273501999997,0.4079130980251231,0.3333333333333333,2,0.2727272727272727,False,0.0007021390619648105,True,False,-7.000000000000004,111,stop,7.000000000000004,-1.0,7.24078482883179,16,ema10,10.62072079468023,0.6817602090112942
MEDANTA,S3,2025-07-08,2025,False,liquidity,0.7619497453468447,0.1062072079468023,29.2041025875,0.4568342343559362,0.3333333333333333,2,0.2727272727272727,False,0.0027478038730872167,True,False,-7.000000000000001,83,stop,7.000000000000001,-1.0,2.1584421678266916,15,ema10,14.856573082036443,0.1452853330245138
MEDANTA,S3,2025-09-09,2025,False,separation,1.37858346012349,0.011355520069681265,45.078947465,-0.28327248110281145,0.14285714285714285,1,0.2727272727272727,False,0.008457462321649784,True,True,-7.000000000000001,36,stop,7.000000000000001,-1.0,-0.6234131037501638,0,stop,0.6234131037501638,-1.0
MEDANTA,S3,2025-09-10,2025,False,separation,1.3644446667840056,0.012041806508098484,42.423743998000006,-0.3478819372973909,0.14285714285714285,1,0.2727272727272727,False,0.00617573993233264,True,True,-7.000000000000004,35,stop,7.000000000000004,-1.0,-2.456476836825019,1,ema10,7.000000000000004,-0.3509252624035739
MEDANTA,S3,2025-09-11,2025,False,separation,1.2365666398344435,0.02158822661552071,42.873667946,-0.344888735091764,0.14285714285714285,1,0.2727272727272727,False,0.003437378517292556,True,True,-7.0000000000000115,36,stop,7.0000000000000115,-1.0,0.24956515162973264,1,ema10,7.0000000000000115,0.035652164518533175
MEDANTA,S3,2025-09-12,2025,False,event,1.2648457004622506,0.009740603493912033,42.9560752305,-0.34583784122635286,0.14285714285714285,1,0.2727272727272727,False,0.0008474657606105538,True,True,-7.0000000000000115,35,stop,7.0000000000000115,-1.0,2.1575135787568,4,ema10,1.2205793602896677,1.7676143386897667
MEDANTA,S3,2025-09-15,2025,False,event,1.2968670555132862,0.012205793602896678,48.005556307999996,-0.2822713108833138,0.14285714285714285,1,0.2727272727272727,False,0.003843104442574656,True,True,-7.000000000000001,32,stop,7.000000000000001,-1.0,-0.4484304932735359,3,ema10,3.7403513930750485,-0.11988993710691673
MEDANTA,S3,2025-09-16,2025,False,event,1.2059962656200858,0.03740351393075048,48.1563233045,-0.29141675320544436,0.14285714285714285,1,0.2727272727272727,False,0.003634147361063916,True,True,-7.000000000000013,31,stop,7.000000000000013,-1.0,-1.6914700544464576,2,ema10,4.942286751361157,-0.34224441833137453
MEDANTA,S3,2025-09-17,2025,False,event,1.0513243041190565,0.049422867513611565,47.79205121,-0.3076370674962088,0.14285714285714285,1,0.2727272727272727,False,0.0023644676242312065,True,True,-7.000000000000002,30,stop,7.000000000000002,-1.0,-0.9870585654748848,1,ema10,4.261168384879723,-0.23164035689773518
MEDANTA,S3,2025-09-18,2025,False,event,1.1643174054021277,0.04261168384879723,43.9409819845,-0.39840534694761576,0.14285714285714285,1,0.2727272727272727,False,0.002047751068792771,True,True,-7.000000000000006,30,stop,7.000000000000006,-1.0,-1.8387239698715176,1,ema10,3.3067493723231407,-0.5560518088432359
MEDANTA,S3,2025-09-19,2025,False,event,1.2234744440303762,0.03306749372323141,43.8705841915,-0.4005244684657323,0.14285714285714285,1,0.2727272727272727,False,0.0026460119147830893,True,True,-7.0000000000000115,30,stop,7.0000000000000115,-1.0,-0.5717294816820815,1,ema10,1.4955239599789274,-0.3822937625754504
MEDANTA,S3,2025-09-22,2025,False,event,1.3245614690738847,0.014955239599789274,43.132824354499995,-0.41440269115202333,0.14285714285714285,1,0.2727272727272727,False,0.004706457856245564,True,True,-7.000000000000001,29,stop,7.000000000000001,-1.0,-0.9291064538094856,1,stop,0.9291064538094856,-1.0
MEDANTA,S3,2025-09-23,2025,False,event,1.3801355747471453,0.009291064538094857,42.148446164499994,-0.43195617816420684,0.14285714285714285,1,0.2727272727272727,False,0.006646539649944,True,True,-7.000000000000001,28,stop,7.000000000000001,-1.0,-0.8465848856580219,0,stop,0.8465848856580219,-1.0
MEDANTA,S3,2025-09-24,2025,False,event,1.4122253252127046,0.00846584885658022,40.8098360825,-0.4322049721517358,0.14285714285714285,1,0.2727272727272727,False,0.008026316163455859,True,True,-7.000000000000001,27,stop,7.000000000000001,-1.0,-1.4510423722435444,1,stop,1.4510423722435444,-1.0
MEDANTA,S3,2025-09-25,2025,False,liquidity,1.4056516172231983,0.014510423722435443,38.5292744445,-0.47169230571047904,0.14285714285714285,1,0.2727272727272727,False,0.008322534655562413,True,True,-7.0000000000000036,28,stop,7.0000000000000036,-1.0,1.1387243209971496,1,ema10,7.0000000000000036,0.16267490299959272
MEDANTA,S3,2025-09-26,2025,False,liquidity,1.29058609522809,0.016789643763945535,39.0951483095,-0.4636934094159907,0.14285714285714285,1,0.2727272727272727,False,0.010553953445437176,True,True,-7.000000000000008,27,stop,7.000000000000008,-1.0,-0.038037276531000384,1,ema10,2.785964244960059,-0.013653181874035756
MEDANTA,S3,2025-09-29,2025,False,liquidity,1.26792875245343,0.027859642449600586,39.186020839499996,-0.464711843610099,0.14285714285714285,1,0.2727272727272727,False,0.01077693661068821,True,True,-7.000000000000002,26,stop,7.000000000000002,-1.0,-0.7153729071537359,1,ema10,2.7489726027397237,-0.26023282532563985
MEDANTA,S3,2025-09-30,2025,False,event,1.2868913040196845,0.027489726027397236,40.14597906549999,-0.44677207993484125,0.14285714285714285,1,0.2727272727272727,False,0.01088042285358931,True,True,-7.000000000000009,25,stop,7.000000000000009,-1.0,3.748275333435543,14,ema10,2.0482523378813338,1.8299870890481564
MEDANTA,S3,2025-10-01,2025,False,liquidity,1.3369788757069232,0.020482523378813337,36.0406674195,-0.529503086591923,0.14285714285714285,1,0.2727272727272727,False,0.011466990521402265,True,True,-7.000000000000006,22,stop,7.000000000000006,-1.0,1.8588199879590643,13,ema10,3.8321417820589945,0.4850603379711926
MEDANTA,S3,2025-10-03,2025,False,liquidity,1.2299559495102945,0.03832141782058995,34.731673795499994,-0.5553710379616899,0.14285714285714285,1,0.2727272727272727,False,0.009855746321114389,True,True,-7.000000000000006,19,stop,7.000000000000006,-1.0,-0.9368367122886596,12,ema10,6.471602137158744,-0.14476117233930622
MEDANTA,S3,2025-10-06,2025,False,liquidity,0.832250408788177,0.06471602137158744,35.895959993999995,-0.5388187808506244,0.14285714285714285,1,0.2727272727272727,False,0.006033299797328593,True,True,-7.000000000000002,19,stop,7.000000000000002,-1.0,0.11835194910865515,11,ema10,5.475368000591764,0.021615341488620304
MEDANTA,S3,2025-10-07,2025,False,liquidity,1.0120185285183458,0.05475368000591764,37.148309903,-0.5268019041642622,0.14285714285714285,1,0.2727272727272727,False,0.00425683533274462,True,True,-6.999999999999999,17,stop,6.999999999999999,-1.0,-2.373052510098102,10,ema10,7.827575014425856,-0.30316573213602904
MEDANTA,S3,2025-10-08,2025,False,liquidity,0.6638252150141217,0.07827575014425855,37.710621664,-0.1634538119311877,0.14285714285714285,1,0.2727272727272727,False,0.0005958087857302707,True,True,-7.000000000000011,16,stop,7.000000000000011,-1.0,-1.5278283012004366,9,ema10,7.029574390687521,-0.21734293092117185
MEDANTA,S3,2025-10-09,2025,False,liquidity,0.8170622575201217,0.07029574390687521,36.911350666,-0.12993651225737834,0.14285714285714285,1,0.2727272727272727,False,0.0013143349120270252,True,True,-7.000000000000006,16,stop,7.000000000000006,-1.0,0.30383874314509474,8,ema10,5.300244553134731,0.05732541962906127
MEDANTA,S3,2025-10-10,2025,False,liquidity,1.093092305239546,0.05300244553134731,36.232878297,-0.1548920343686052,0.14285714285714285,1,0.2727272727272727,False,0.0011493299197622828,True,True,-7.000000000000001,14,stop,7.000000000000001,-1.0,-0.6897057744515438,7,ema10,6.238278670482064,-0.11056027004934145
MEDANTA,S3,2025-10-13,2025,False,liquidity,1.3272606019335833,0.025295693007557588,35.6841539145,-0.16928737732623977,0.14285714285714285,1,0.2727272727272727,False,0.0018369916114957764,True,True,-7.000000000000006,14,stop,7.000000000000006,-1.0,0.14057413435928462,6,ema10,1.7146715004439226,0.08198312873509035
MEDANTA,S3,2025-10-14,2025,False,liquidity,1.4519236386467096,0.017146715004439227,33.4665561765,-0.30286077799450706,0.14285714285714285,1,0.2727272727272727,False,0.0016182269929916836,True,True,-6.999999999999998,13,stop,6.999999999999998,-1.0,0.12575824826158052,5,ema10,1.7292129013167703,0.07272571709696213
MEDANTA,S3,2025-10-15,2025,False,liquidity,1.4528313036198042,0.017292129013167703,31.228990727999996,-0.35150799344596595,0.14285714285714285,1,0.2727272727272727,False,0.0014294940943707802,True,True,-7.000000000000002,10,stop,7.000000000000002,-1.0,-3.044412607449857,4,ema10,4.840651862464194,-0.628926164068337
MEDANTA,S3,2025-10-16,2025,False,liquidity,0.9823611004020238,0.04840651862464194,33.3977735405,-0.3011856010584485,0.14285714285714285,1,0.2727272727272727,False,0.003966437248778905,True,True,-7.000000000000001,10,stop,7.000000000000001,-1.0,-1.3268207333965185,3,ema10,3.154880804840723,-0.42056128756455646
MEDANTA,S3,2025-10-17,2025,False,liquidity,1.2647653932080956,0.03154880804840723,32.7999003775,-0.2535464867610371,0.14285714285714285,1,0.2727272727272727,False,0.004378380784332844,True,True,-7.000000000000009,9,stop,7.000000000000009,-1.0,-2.232013868824046,2,ema10,4.043303958393545,-0.5520272261971748
MEDANTA,S3,2025-10-20,2025,False,liquidity,1.136155022794351,0.040433039583935446,31.071654348499997,-0.29174286321630105,0.14285714285714285,1,0.2727272727272727,False,0.005307959328574309,True,True,-7.000000000000011,8,stop,7.000000000000011,-1.0,-2.800718132854578,1,ema10,4.601472172351896,-0.608656974974833
MEDANTA,S3,2025-10-21,2025,False,liquidity,1.0632812806331944,0.046014721723518955,30.281444647500003,-0.29794894953729645,0.14285714285714285,1,0.2727272727272727,False,0.00640301808035528,True,True,-7.000000000000009,8,stop,7.000000000000009,-1.0,-0.5024011821204252,1,ema10,1.8526413003324822,-0.2711810332794925
MEDANTA,S3,2025-10-23,2025,False,liquidity,1.3699384003784318,0.01852641300332482,30.503304663000005,-0.2762887499114556,0.14285714285714285,1,0.2727272727272727,False,0.004836211759630073,True,True,-7.000000000000001,7,stop,7.000000000000001,-1.0,0.11880894037275629,1,ema10,1.3570579936140337,0.08754890427073908
MEDANTA,S3,2025-10-24,2025,False,liquidity,1.410453805180873,0.013570579936140336,30.834759103499998,-0.2444282539835414,0.14285714285714285,1,0.2727272727272727,False,0.0030363230808592595,True,True,-7.000000000000006,6,stop,7.000000000000006,-1.0,-1.4741155529184975,4,stop,1.4741155529184975,-1.0
MEDANTA,S3,2025-10-27,2025,False,liquidity,1.4220114869241656,0.014741155529184976,30.50673072,-0.20821943418779343,0.14285714285714285,1,0.2727272727272727,False,0.0017340885160263217,True,True,-7.000000000000011,4,stop,7.000000000000011,-1.0,-1.9902242880330705,3,stop,1.9902242880330705,-1.0
MEDANTA,S3,2025-10-28,2025,False,liquidity,1.4087101412725425,0.019902242880330705,29.509757194000002,-0.24518109100434782,0.14285714285714285,1,0.2727272727272727,False,0.0011923787590351314,True,True,-7.0000000000000036,3,stop,7.0000000000000036,-1.0,-3.4434874254978993,2,stop,3.4434874254978993,-1.0
MEDANTA,S3,2025-10-29,2025,False,liquidity,1.227372746334986,0.034434874254978994,28.962422222999997,-0.2608991267159866,0.14285714285714285,1,0.2727272727272727,False,0.0020497087668960175,True,True,-7.000000000000008,2,stop,7.000000000000008,-1.0,-3.2183811744135262,1,stop,3.2183811744135262,-1.0
MEDANTA,S3,2025-10-30,2025,False,liquidity,1.2708227826089589,0.03218381174413526,27.478565139,-0.3155338148767659,0.14285714285714285,1,0.2727272727272727,False,0.002466308988868251,True,True,-7.000000000000004,5,stop,7.000000000000004,-1.0,-2.8135722455204033,1,ema10,7.000000000000004,-0.4019388922172002
MEDANTA,S3,2025-10-31,2025,False,liquidity,0.4388435839406952,,29.210660558,-0.18950833462658312,0.14285714285714285,1,0.2727272727272727,False,0.001178012018767459,True,True,-6.999999999999999,4,stop,6.999999999999999,-1.0,-1.9849364506511813,1,ema10,6.999999999999999,-0.28356235009302594
MEDANTA,S3,2025-11-26,2025,False,event,0.9191514107193639,0.07848492044644967,43.000798153000005,0.4571722115606913,0.14285714285714285,1,0.2727272727272727,False,0.011000934327983495,True,False,-7.000000000000001,6,stop,7.000000000000001,-1.0,-2.0320000000000076,3,ema10,6.867999999999992,-0.295864880605709
MEDANTA,S3,2026-05-29,2026,False,liquidity,1.6934981083890852,0.020899915895710604,35.83781959425,0.9171235754616065,0.2857142857142857,2,0.5454545454545454,False,0.01413113747282737,True,True,21.000000000000007,40,target,7.0000000000000036,3.0,2.566735112936345,1,ema10,7.0000000000000036,0.366676444705192
MEDANTA,S3,2026-06-02,2026,False,liquidity,1.5890224306340468,0.043013847180513896,33.101937457,0.6825200745815843,0.2857142857142857,2,0.5454545454545454,False,0.007466839354362514,True,True,21.000000000000032,42,target,7.000000000000011,3.0,8.632314992091905,24,ema10,4.500541080496133,1.9180615925275122
MEDANTA,S3,2026-06-03,2026,False,liquidity,1.5901962003136234,0.045005410804961336,35.1992931805,0.9075543674313549,0.2857142857142857,2,0.5454545454545454,False,0.0062974725678114725,True,True,21.00000000000003,46,target,7.000000000000009,3.0,5.942523136872873,23,ema10,6.865156681279433,0.8656063383196357
MEDANTA,S3,2026-06-08,2026,False,liquidity,1.955062272138317,0.008534781890284416,36.279447184,0.80682326110735,0.2857142857142857,2,0.5454545454545454,False,0.007579992772384588,True,True,21.00000000000003,56,target,7.000000000000011,3.0,5.064004508493688,20,ema10,3.3838257789227986,1.4965322801299052
MEDANTA,S3,2026-06-15,2026,False,liquidity,1.700868007338425,0.014216739076973583,24.461122819499998,-0.25111945121249524,0.2857142857142857,2,0.5454545454545454,False,0.007050415995988807,True,True,21.000000000000014,51,target,7.0000000000000036,3.0,5.57398268748484,15,ema10,2.7136154032845154,2.0540798378201206
MEDANTA,S3,2026-08-12,2026,False,event,1.6198628046943266,0.014639397201291777,40.1516113715,0.3678124437937347,0.3333333333333333,2,0.6363636363636364,False,0.01592587223617098,True,True,6.310266591038002,25,timeout,7.000000000000004,0.9014666558625714,-0.1559841179807179,5,ema10,2.644639818491221,-0.05898123324396876
MEDANTA,S3,2026-08-20,2026,False,liquidity,1.8157990392735908,0.010087345547507566,36.854505339499994,0.5032405930579762,0.3333333333333333,2,0.6363636363636364,False,0.0073766520113330075,True,True,6.363055969355185,19,timeout,7.000000000000006,0.9090079956221685,-0.29793573100660037,1,ema10,1.114066822728251,-0.267430754536772
MEDANTA,S3,2026-08-21,2026,False,liquidity,1.8238220699033305,0.01114066822728251,36.7063431815,0.5325567165637932,0.3333333333333333,2,0.6363636363636364,False,0.005974568289895347,True,True,6.680896478121672,18,timeout,6.999999999999999,0.9544137825888103,-0.8185699039487805,1,stop,0.8185699039487805,-1.0
MEDANTA,S3,2026-08-24,2026,False,liquidity,1.8009773367157085,0.008185699039487805,35.1043886535,0.3795581377173045,0.3333333333333333,2,0.6363636363636364,False,0.004594753254472608,True,True,6.764454571347193,17,timeout,6.999999999999999,0.9663506530495993,-0.7408857875249358,0,stop,0.7408857875249358,-1.0
MEDANTA,S3,2026-08-25,2026,False,liquidity,1.8021974281208881,0.007408857875249359,34.39202098049999,0.3432300462752338,0.3333333333333333,2,0.6363636363636364,False,0.0034154647029027204,True,True,2.7760641579272054,16,timeout,7.0000000000000036,0.3965805939896006,-2.8514634313523977,6,ema10,4.448899856055946,-0.6409367537169711
MEDANTA,S3,2026-09-03,2026,False,event,1.4798007481009066,0.010124885345374946,42.6351744905,0.29684885823465357,0.3333333333333333,2,0.18181818181818182,False,0.00729846118561132,True,True,2.013879439379517,9,timeout,7.000000000000013,0.2876970627685018,-3.2113212681997587,1,ema10,4.5482378554905365,-0.7060583395661946
MEDANTA,S3,2026-09-07,2026,False,event,1.3860790854355625,0.013812737241670087,41.2735352865,0.08634400789330754,0.3333333333333333,2,0.18181818181818182,False,0.005712145939100131,True,True,4.955900881982373,7,timeout,7.000000000000013,0.7079858402831949,-0.7349853002939941,4,ema10,1.795464090718176,-0.40935672514620103
MEDANTA,S3,2026-09-08,2026,False,event,1.3707100727035955,0.01795464090718176,40.9826937255,0.047512314316263016,0.3333333333333333,2,0.18181818181818182,False,0.004188140957501714,True,True,1.2834369089435287,6,timeout,7.000000000000011,0.18334812984907525,-4.208322075114846,3,ema10,5.231694136719808,-0.8043899289864448
MEDANTA,S3,2026-09-11,2026,False,event,1.2672110471418547,0.030576285240464345,42.827463966,-0.008428895198099084,0.3333333333333333,2,0.18181818181818182,False,0.005356929781783131,True,True,5.733023059022649,3,timeout,7.000000000000004,0.8190032941460923,-1.068330865242216,1,stop,1.068330865242216,-1.0
MEDANTA,S3,2026-09-15,2026,False,event,1.372795676349293,0.01068330865242216,42.8182437,-0.010162766725681616,0.3333333333333333,2,0.18181818181818182,False,0.0029995776582860943,True,True,6.749252456215306,2,timeout,7.000000000000009,0.9641789223164711,1.3811761355546128,1,ema10,7.000000000000009,0.1973108765078016
MEDANTA,S3,2026-09-16,2026,False,event,1.2357417601890246,0.02235547486828988,42.18633039,-0.04960884101741381,0.3333333333333333,2,0.18181818181818182,False,0.00029984099035816256,True,True,5.294943820224725,1,timeout,7.000000000000004,0.7564205457463888,5.294943820224725,1,timeout,3.567450842696633,1.4842373598685055
MEDANTA,S5,2025-04-08,2025,False,liquidity,0.5375166993806677,0.18831273725870276,24.19616756975,-0.5081211678786874,0.3333333333333333,2,0.09090909090909091,True,0.006679109902245716,False,False,-7.000000000000013,48,stop,7.000000000000013,-1.0,1.5714053085816606,7,ema10,18.17700700211692,0.08645016797312409
MINDACORP,S1,2026-06-01,2026,False,contained,1.6357395407616673,0.017863606981254,43.7085667545,0.9912809432704701,0.5,4,0.6363636363636364,False,0.03693134674611636,False,True,21.000000000000018,52,target,7.000000000000006,3.0,7.1128046360244435,29,ema10,3.5094070016670695,2.0267824828085357
MINDACORP,S1,2026-06-02,2026,False,pivot,0.7513188874266798,,45.0158721835,1.0651951008270304,0.375,3,0.7272727272727273,False,0.03921871236163006,True,True,21.000000000000036,50,target,7.0000000000000115,3.0,7.702745849297574,28,ema10,7.0000000000000115,1.1003922641853658
MINDACORP,S1,2026-06-03,2026,False,contained,1.6361130086861424,0.011909722222222181,46.38092548125,1.092115571841612,0.375,3,0.7272727272727273,False,0.040459849664931755,False,True,7.15171238183792,74,timeout,7.000000000000008,1.0216731974054158,4.548272121493882,27,ema10,4.084960483496041,1.1134188788042632
MINDACORP,S1,2026-06-08,2026,True,,1.7126648982686659,0.018269807449495083,53.293122894250004,1.337617847911703,0.5,4,0.9090909090909091,False,0.04221076627421419,True,True,6.845399057405559,71,timeout,7.000000000000009,0.9779141510579357,4.249401220737078,24,ema10,3.8825233717067205,1.0944946917007436
MINDACORP,S1,2026-06-11,2026,False,counter,1.7668502018130783,0.014118344130194239,55.149032997999996,1.8732826462738426,0.2857142857142857,2,0.6363636363636364,False,0.03862065844906115,True,True,8.513810420590081,68,timeout,7.000000000000006,1.2162586315128676,5.8772755806654,21,ema10,2.0771343377275584,2.82951154093158
MINDACORP,S1,2026-08-13,2026,False,liquidity,1.4112914683528195,0.012685555789621467,29.296938633000003,0.03570130350306755,0.14285714285714285,1,0.36363636363636365,False,0.014795059155109803,False,True,-7.000000000000002,22,stop,7.000000000000002,-1.0,-0.013887924449678363,6,ema10,2.3654954517047377,-0.005871042550375557
MINDACORP,S1,2026-08-25,2026,False,event,1.488996569276966,0.014616942647999348,57.15390656424999,2.000786266668744,0.0,0,0.5454545454545454,False,0.007587898696134237,True,True,-2.26855123674911,16,timeout,7.000000000000013,-0.32407874810701515,-2.0118374558303866,1,stop,2.0118374558303866,-1.0
MINDACORP,S1,2026-08-26,2026,False,event,1.4903221954863277,0.020118374558303866,57.87706771175,2.388775176756499,0.0,0,0.5454545454545454,False,0.004878200007355408,True,True,0.1158329110258551,15,timeout,7.000000000000002,0.016547558717979294,1.759212336205021,1,ema10,7.000000000000002,0.25131604802928864
MINDACORP,S1,2026-08-27,2026,False,event,1.4730623547477846,0.012419459929052322,57.93430620974999,2.3874877488338777,0.0,0,0.5454545454545454,False,0.0007756683270039292,True,True,-1.6149686966419905,14,timeout,7.000000000000004,-0.2307098138059985,0.7185543540125311,3,ema10,2.949274331246438,0.24363767941141368
