symbol,strategy,date,year,cb_purity,cluster_fraction,single_tower,avg_turnover_20,ret,r,exit,score
LTFOODS,S3,2026-05-15,2026,0.3333333333333333,0.8181818181818182,False,15.34301653675,-7.000000000000006,-1.0,stop,2.018075728896007
LTFOODS,S3,2026-07-30,2026,0.0,0.0,True,30.502737625,3.1314731326915966,0.44735330467022755,timeout,-0.3614526299479167
LTFOODS,S3,2026-09-11,2026,0.3333333333333333,0.2727272727272727,False,125.44777610725001,0.510628191426191,0.07294688448945585,timeout,1.8883838383838383
LTFOODS,S3,2026-09-15,2026,0.3333333333333333,0.2727272727272727,False,125.817847522,1.3046080191502067,0.1863725741643152,timeout,1.8883838383838383
LTFOODS,S3,2026-09-16,2026,0.3333333333333333,0.2727272727272727,False,125.39445668124999,0.3081298885991968,0.04401855551417095,timeout,1.8883838383838383
LTFOODS,S5,2025-01-29,2025,0.09090909090909091,0.09090909090909091,True,21.952957520749997,-7.000000000000001,-1.0,stop,-0.22017376274086176
LTFOODS,S5,2026-04-01,2026,0.3333333333333333,0.8181818181818182,False,268.76088164025,21.00000000000001,3.0,target,2.111111111111111
LXCHEM,S3,2025-10-03,2025,0.6,0.36363636363636365,False,44.52895930335,-7.000000000000011,-1.0,stop,2.104132301578949
LXCHEM,S3,2025-10-06,2025,0.6,0.36363636363636365,False,44.64231378635,-7.000000000000002,-1.0,stop,2.1043684567518652
LXCHEM,S3,2026-08-11,2026,0.2222222222222222,0.8181818181818182,False,50.929323314499996,3.118310673994802,0.4454729534278286,timeout,1.4996212754237268
LXCHEM,S3,2026-08-12,2026,0.2222222222222222,0.8181818181818182,False,49.84234327125,2.3720636379300415,0.33886623399000576,timeout,1.497356733666956
LXCHEM,S3,2026-08-13,2026,0.2222222222222222,0.8181818181818182,False,48.7331546834,-7.000000000000013,-1.0,stop,1.4950459241089353
LXCHEM,S3,2026-08-18,2026,0.2222222222222222,0.8181818181818182,False,42.136421382449996,-7.000000000000009,-1.0,stop,1.481302729731956
LXCHEM,S3,2026-08-19,2026,0.2222222222222222,0.8181818181818182,False,41.1935269736,-6.999999999999999,-1.0,stop,1.4793383663801853
LXCHEM,S3,2026-08-20,2026,0.2222222222222222,0.8181818181818182,False,36.774344579399994,2.903989377056752,0.41485562529382114,timeout,1.4701317363922686
LXCHEM,S3,2026-08-21,2026,0.2222222222222222,0.8181818181818182,False,35.533804615150004,2.9218154521307325,0.41740220744724726,timeout,1.4675472781334145
LXCHEM,S3,2026-08-24,2026,0.2222222222222222,0.8181818181818182,False,32.7063610832,4.539589442815255,0.6485127775450362,timeout,1.4616567707751853
