symbol,setup_date,entry_date,exit_date,entry,stop,avg_exit,shares,stop_pct,risk_amount,pnl,r_multiple,pnl_pct,holding_bars,exit_reason,mfe_pct,mae_pct,confluence,levels,rs_rank,adr20,partials
DMART,2025-09-12,2025-09-15,2025-09-15,4636.317,4587.0,4584.7065,62,1.0637106996782146,3057.6540000000005,-3857.309975549966,-1.2615259854613914,-1.341898688657386,0,stop_same_day,1.3196466074256785,-1.3225368325763749,1,ema21,82.00836820083683,2.3720179432578705,0
AIIL,2025-09-12,2025-09-15,2025-09-19,629.3145,617.42,631.7639600000001,409,1.8900724518503855,4864.850499999998,408.6808863390744,0.0840068746899981,0.15877907961761284,4,ema9_close,4.717116799311,-1.3211994956416788,2,"ema9,avwap",93.93305439330544,4.469844180674142,0
JSL,2025-09-16,2025-09-17,2025-09-29,759.129375,747.0,753.9296989834338,166,1.5978007701256431,2013.476249999997,-1151.9891959734268,-0.5721394508494593,-0.9141648551865287,8,stop,7.070023472612959,-3.3168753349849,2,"ema9,ema21",75.31380753138075,3.608693000533234,1
ITCHOTELS,2025-09-16,2025-09-17,2025-09-17,246.123,243.37,243.24831500000002,1195,1.118546417847981,3289.834999999983,-4107.767104638726,-1.2486240509444233,-1.3966439594227196,0,stop_same_day,0.0,-2.4024573079313933,2,"ema9,ema21",81.3807531380753,2.5526470433102735,0
ECLERX,2025-09-17,2025-09-18,2025-09-19,2215.357125,2168.2,2167.1159,103,2.1286466397601775,4857.183875000019,-5487.950104811263,-1.12986253887933,-2.405078096776389,1,stop,2.288248446624613,-5.116878164733819,2,"ema9,avwap",88.49372384937239,4.472376721292454,0
ACUTAAS,2025-09-18,2025-09-19,2025-09-19,1477.63845,1461.0,1460.2695,197,1.1260163133951964,3277.7746499999844,-4087.266196072439,-1.2469637581926074,-1.404101533937459,0,stop_same_day,1.9938267036838402,-2.7772998191810734,2,"ema9,avwap",95.82463465553236,2.7893430088481095,0
HEROMOTOCO,2025-09-18,2025-09-19,2025-09-24,5392.695,5340.0,5337.33,47,0.977155207183045,2476.6649999999863,-3182.11285124997,-1.2848378166808945,-1.2554859629554307,3,stop,2.2494318703357123,-2.3679254992169945,2,"ema9,avwap",86.84759916492693,2.164594979648898,0
NATIONALUM,2025-09-19,2025-09-22,2025-09-22,212.84637,210.24,210.13488000000004,1354,1.224531101939863,3529.024979999998,-4329.98156437497,-1.2269625715074912,-1.5024538297270364,0,stop_same_day,0.7769124744763054,-1.5909926018470502,1,ema9,80.1670146137787,2.7078842406339843,0
OLAELEC,2025-09-22,2025-09-23,2025-09-24,58.319145,56.7,56.67165000000001,2943,2.776352431092733,4765.143734999989,-5237.758381137723,-1.099181613907337,-3.051715545984069,1,stop,1.5104045163899504,-3.0678519035215572,1,ema21,95.82463465553236,7.267416784371784,0
ACUTAAS,2025-09-22,2025-09-23,2025-09-23,1467.1332,1450.0,1449.275,194,1.1678012603081975,3323.8407999999977,-4115.14146941997,-1.2380681618144806,-1.4458175597144038,0,stop_same_day,0.29082567281553595,-2.45602785077729,1,ema9,95.4070981210856,2.8342519906656625,0
ADANIGREEN,2025-10-09,2025-10-10,2025-10-13,1056.3279,1042.7,1050.77435,265,1.2901202363394884,3611.393499999988,-2113.830160687509,-0.5853225799646358,-0.7551365051988149,1,ema9_close,1.50257320667191,-1.242786449169813,1,ema9,74.63617463617463,3.632154099681146,0
ADANIPOWER,2025-10-09,2025-10-10,2025-10-27,150.05498999999998,147.44,162.14427587073988,1784,1.7426877973201544,4665.142159999959,20926.77797953956,4.485774980014702,7.817305319195681,10,ema9_close,16.21739470310186,-1.689374008821673,1,ema9,93.76299376299376,5.896004833289744,2
POONAWALLA,2025-10-13,2025-10-14,2025-10-14,532.96635,523.25,522.988375,483,1.8230700681196914,4692.997050000016,-5405.891977001254,-1.1519061101905521,-2.1000055507725786,0,stop_same_day,0.4753864854694796,-3.5398763918209863,1,ema9,90.64449064449065,4.028594972515636,0
